"Case Id","Case Status","Products","No. ofMachines","No. ofEvents","Last Event","OpportunityTotal","Organization Name","Country","Website","CaseManager"
"908455#1","Unqualified","SketchUp Pro Trial, SketchUp Pro Unlicensed","4","64","11-Nov-19","1,390","Sartek","Viet Nam","www.sartek.vn","Luis Diaz"
"1284318#1","Unqualified","SketchUp Pro Trial, SketchUp Pro Unlicensed","3","32","11-Nov-19","1,390","Vietcredit","Viet Nam","www.vietcredit.com.vn","Luis Diaz"
"926778#1","Unqualified","SketchUp Pro Unlicensed","2","132","11-Nov-19","695","Hệ Thống HEAD Phát Tiến","Viet Nam","www.phattien.com","Luis Diaz"
"2051674#1","Unqualified","SketchUp Pro Unlicensed","2","12","11-Nov-19","695","ECMEC","Viet Nam","www.ecmec.vn","Luis Diaz"
"1581239#1","Unqualified","SketchUp Pro Unlicensed","1","55","11-Nov-19","695","The Hive Thao Dien","Viet Nam","www.thehive.com.vn","Luis Diaz"
"1974277#1","Unqualified","SketchUp Pro Unlicensed","1","11","10-Nov-19","695","Phongvu","Viet Nam","www.phongvu.vn","Luis Diaz"
"1346757#1","Unqualified","SketchUp Pro Unlicensed","2","94","09-Nov-19","695","Banlait","Viet Nam","www.banlait.com","Luis Diaz"
"490333#2","Unqualified","SketchUp Pro Unlicensed","2","27","09-Nov-19","1,390","Csar","Viet Nam","www.csar.vn","Luis Diaz"
"956868#1","Unqualified","SketchUp Pro Unlicensed","2","18","09-Nov-19","695","cubao.coffee","Viet Nam","www.cubaocoffee.com","Luis Diaz"
"1207807#1","Unqualified","SketchUp Pro Unlicensed","1","45","09-Nov-19","695","Viv","Viet Nam","www.viv.vn","Luis Diaz"
"1255216#1","Unqualified","SketchUp Pro Unlicensed","1","43","09-Nov-19","695","Unitededu","Viet Nam","www.unitededu.com.vn","Luis Diaz"
"2052290#1","Unqualified","ADS","1","20","09-Nov-19","50,000","Công Ty Tnhh Đầu Tư Và Thương Mại Tiến Hùng","Viet Nam","www.tihut.vn","Ric Chng"
"1562100#2","Unqualified","ETABS","1","17","09-Nov-19","10,000","Dfj","Viet Nam","www.dfj.vn","Marc Luijten"
"1709851#1","Unqualified","SketchUp Pro Unlicensed","1","14","09-Nov-19","695","Ucvietgroup","Viet Nam","www.ucvietgroup.com","Luis Diaz"
"1745317#1","Unqualified","SketchUp Pro Unlicensed","1","14","09-Nov-19","695","Công Ty Cổ Phần Tư Vấn Thương Mại Dịch Vụ H&T Việt Nam","Viet Nam","www.hvtvncts.com","Luis Diaz"
"963958#1","Unqualified","SketchUp Pro Unlicensed","4","62","08-Nov-19","695","Amberstone Media","Viet Nam","www.amberstone.com.vn","Luis Diaz"
"1255723#1","Unqualified","SketchUp Pro Unlicensed","3","19","08-Nov-19","0","Ong Nguyen Hong Phong","Viet Nam","www.vchoicegreen.com","Luis Diaz"
"773301#2","Unqualified","SketchUp Pro Unlicensed","2","19","08-Nov-19","695","Công Ty Cp Đầu Tư & Tm Quốc Tế Huy Hoàng","Viet Nam","www.huyhoangiti.vn","Luis Diaz"
"304765#1","Unqualified","SketchUp Pro Trial, SketchUp Pro Unlicensed","1","83","08-Nov-19","695","Phuong Chau International Hospital","Viet Nam","www.phuongchau.com","Luis Diaz"
"1778255#1","Unqualified","SketchUp Pro Unlicensed","1","46","08-Nov-19","695","Sosalco","Viet Nam","www.sosalco.vn","Luis Diaz"
"1256117#1","Unqualified","SketchUp Pro Unlicensed","1","24","08-Nov-19","695","Vea","Viet Nam","www.vea.gov.vn","Luis Diaz"
"1680007#2","Unqualified","SketchUp Pro Unlicensed","1","14","08-Nov-19","695","Ho Chi Minh City Metro","Viet Nam","www.hcmc-mrt.com","Luis Diaz"
"1925930#1","Unqualified","SketchUp Pro Unlicensed","1","10","08-Nov-19","695","CÔNG TY TNHH TRUYỀN THÔNG SỰ KIỆN RẠNG DANH VIỆT","Viet Nam","www.rangdanhviet.com","Luis Diaz"
"779327#2","Unqualified","SketchUp Make, SketchUp Pro Unlicensed","3","206","07-Nov-19","1,390","Bem Bem GO - SohaGame","Viet Nam","www.sohagame.vn","Luis Diaz"
"1040207#1","Unqualified","SketchUp Make, SketchUp Pro Unlicensed","3","96","07-Nov-19","1,390","Cpc","Viet Nam","www.cpc.com.vn","Luis Diaz"
"1002963#1","Unqualified","SketchUp Pro Unlicensed","2","49","07-Nov-19","695","Barch","Viet Nam","www.barch.vn","Luis Diaz"
"1026826#1","Unqualified","SketchUp Pro Unlicensed","2","27","07-Nov-19","695","Vietngucoc","Viet Nam","www.thanhanfood.com.vn","Luis Diaz"
"1070413#1","Unqualified","SketchUp Pro Unlicensed","1","71","07-Nov-19","695","Gouklook","Viet Nam","www.gouklook.com","Luis Diaz"
"1578248#1","Unqualified","SketchUp Pro Unlicensed","1","23","07-Nov-19","695","Thetis","Viet Nam","www.thetis.vn","Luis Diaz"
"751419#2","Unqualified","ADS","1","18","07-Nov-19","50,000","UMA Furniture Decoration","Viet Nam","www.uma.vn","Ric Chng"
"1984096#1","Unqualified","SketchUp Pro Unlicensed","1","11","07-Nov-19","695","iFastNet Internet","Viet Nam","www.ptshop.byethost6.com","Luis Diaz"
"1825218#1","Unqualified","SketchUp Pro Unlicensed","1","10","07-Nov-19","695","Vivu","Viet Nam","www.vivu.com","Luis Diaz"
"973265#2","Unqualified","SketchUp Pro Unlicensed","3","20","06-Nov-19","695","Fusion Resorts","Viet Nam","www.fusion-resorts.com","Luis Diaz"
"280069#2","Unqualified","SketchUp Pro Unlicensed","2","10","06-Nov-19","695","SAVIS VIETNAM CORPORATION","Viet Nam","www.savis.vn","Luis Diaz"
"1911822#1","Unqualified","SketchUp Pro Unlicensed","1","59","06-Nov-19","695","Khu du lịch San Hô Xanh","Viet Nam","www.sanhoxanh.vn","Luis Diaz"
"964293#1","Unqualified","SketchUp Pro Unlicensed","1","56","06-Nov-19","695","Cong ty TNHH Thuong mai Dich vu ATL","Viet Nam","www.atlvn.com","Luis Diaz"
"1402330#1","Unqualified","SketchUp Pro Unlicensed","1","36","06-Nov-19","695","Ba Huynh My Ngoc","Viet Nam","www.saigonhotpot.com","Luis Diaz"
"1851558#1","Unqualified","ETABS, SAFE","1","27","06-Nov-19","0","Kingsland","Viet Nam","www.kingsland.com.vn","Marc Luijten"
"1039233#1","Unqualified","SketchUp Pro Unlicensed","1","22","06-Nov-19","695","Toyovn","Viet Nam","www.toyo-vn.com","Luis Diaz"
"1575825#1","Unqualified","SketchUp Pro Unlicensed","1","18","06-Nov-19","0","Vietcomreal","Viet Nam","-","Luis Diaz"
"1023781#1","Unqualified","SketchUp Pro Unlicensed","19","219","05-Nov-19","3,475","Hcmufa","Viet Nam","-","Luis Diaz"
"616558#1","Unqualified","SketchUp Pro Trial, SketchUp Pro Unlicensed","4","360","05-Nov-19","1,390","Doan Tien Phat Co., Ltd","Viet Nam","www.doantienphat.com.vn","Luis Diaz"
"565298#1","Unqualified","SketchUp Pro Unlicensed","3","80","05-Nov-19","695","The Mansion Coffee","Viet Nam","www.galaxycons.vn","Luis Diaz"
"994026#1","Unqualified","SketchUp Pro Unlicensed","2","44","05-Nov-19","695","Kcf","Viet Nam","www.kcf.vn","Luis Diaz"
"1661086#1","Unqualified","SketchUp Pro Unlicensed","1","78","05-Nov-19","695","Noithatts","Viet Nam","www.noithatts.com","Luis Diaz"
"1178894#2","Unqualified","ETABS, SAP2000","1","18","05-Nov-19","0","Duclap","Viet Nam","www.duclap.com.vn","Marc Luijten"
"1106073#4","Unqualified","ETABS, SAFE","1","15","05-Nov-19","0","Voz","Viet Nam","www.voz.wtf","Marc Luijten"
"362318#1","Unqualified","SketchUp Pro Unlicensed","4","547","04-Nov-19","2,085","Idtco","Viet Nam","www.idtco.com.vn","Luis Diaz"
"926606#1","Unqualified","SketchUp Pro Unlicensed","3","59","04-Nov-19","695","VHC Corporation - Sieu thi Dien may HC","Viet Nam","www.hc.com.vn","Luis Diaz"
"1175297#1","Unqualified","SketchUp Pro Unlicensed","3","22","04-Nov-19","1,390","Tuc Thoi Service Corp.","Viet Nam","www.ahamove.com","Luis Diaz"
"930110#1","Unqualified","SketchUp Pro Unlicensed","1","102","04-Nov-19","695","Vtmax","Viet Nam","www.vtmax.vn","Luis Diaz"
"1842541#1","Unqualified","SketchUp Pro Unlicensed","1","55","04-Nov-19","695","Thaiminh","Viet Nam","www.thaiminh.vn","Luis Diaz"
"1290296#1","Unqualified","SketchUp Pro Unlicensed","1","21","04-Nov-19","695","Công Ty Cổ Phần Xây Dựng SMT Việt Nam","Viet Nam","www.smtvietnam.vn","Luis Diaz"
"1695857#1","Unqualified","SketchUp Pro Unlicensed","1","13","04-Nov-19","695","Petroleum industrial and civil construction Joint Stock Company","Viet Nam","www.pvc-ic.com.vn","Luis Diaz"
"2010245#1","Unqualified","SketchUp Pro Unlicensed","1","13","04-Nov-19","695","Minhphatxd","Viet Nam","www.minhphatxd.vn","Luis Diaz"
"735720#2","Unqualified","SketchUp Pro Unlicensed","2","309","03-Nov-19","695","Teccorp","Viet Nam","www.teccorp.com.vn","Luis Diaz"
"556002#1","Unqualified","SketchUp Pro Unlicensed","1","78","03-Nov-19","695","Vuabanle","Viet Nam","www.vuabanle.vn","Luis Diaz"
"1323272#3","Unqualified","SketchUp Pro Unlicensed","1","21","03-Nov-19","0","Tdmed","Viet Nam","www.tdmed.com.vn","Luis Diaz"
"1949145#1","Unqualified","SketchUp Pro Unlicensed","1","15","03-Nov-19","695","Dandung","Viet Nam","www.dandung.com.vn","Luis Diaz"
"1857942#1","Unqualified","SketchUp Pro Unlicensed","1","11","03-Nov-19","695","A19","Viet Nam","www.a19.com.vn","Luis Diaz"
"1070511#1","Unqualified","SketchUp Pro Unlicensed","6","252","02-Nov-19","2,085","Unicorp - Hoàn vũ Sài Gòn","Viet Nam","www.unicorp.vn","Luis Diaz"
"1084845#1","Unqualified","ETABS, SAFE, SAP2000","4","272","02-Nov-19","0","Thietthach","Viet Nam","www.thietthach.com.vn","Marc Luijten"
"1071633#1","Unqualified","SketchUp Pro Unlicensed","4","33","02-Nov-19","695","Daekhon","Viet Nam","www.daekhon.co.kr","Luis Diaz"
"684860#5","Unqualified","ETABS, SAP2000","2","219","02-Nov-19","0","Hung Dao JSC","Viet Nam","www.hungdao.com.vn","Marc Luijten"
"686990#2","Unqualified","Concrete, Steel","1","152","02-Nov-19","6,501","Dong Anh Licogi Mechanical Co., JSC","Viet Nam","www.ckda.vn","Chris Luijten"
"991226#1","Unqualified","SketchUp Pro Unlicensed","1","148","02-Nov-19","695","Valc","Viet Nam","www.valc.com.vn","Luis Diaz"
"563967#4","Unqualified","Steel","2","89","01-Nov-19","13,002","Steel builder JSC.","Viet Nam","www.steelbuilder.vn","Chris Luijten"
"518417#1","Unqualified","SketchUp Pro Unlicensed","2","79","01-Nov-19","695","Tracy Decor","Viet Nam","www.tracydecor.com","Luis Diaz"
"1609608#1","Unqualified","SketchUp Pro Unlicensed","1","44","01-Nov-19","695","LEDNHATTAO.vn","Viet Nam","www.lednhattao.vn","Luis Diaz"
"1762637#1","Unqualified","SketchUp Pro Unlicensed","1","23","01-Nov-19","695","Xaydung360","Viet Nam","www.xaydung360.tk","Luis Diaz"
"613730#1","Unqualified","SketchUp Pro Unlicensed","4","309","31-Oct-19","695","ADAM Group","Viet Nam","www.adamgroup.vn","Luis Diaz"
"1254860#1","Unqualified","SketchUp Pro Unlicensed, TEST Builds","2","171","31-Oct-19","1,390","Công Ty Tnhh Dv Thiết Kế Chuo Senko Vietnam","Viet Nam","www.chuosenkovn.com","Luis Diaz"
"1985361#1","Unqualified","SketchUp Pro Unlicensed","2","15","31-Oct-19","695","CÔNG TY CỔ PHẦN VINA CARCIA CN ĐÀ NẴNG","Viet Nam","www.vinacarcia.com","Luis Diaz"
"1580261#1","Unqualified","SketchUp Pro Unlicensed","1","36","31-Oct-19","695","Dsgn","Viet Nam","www.dsgn.vn","Luis Diaz"
"1985960#1","Unqualified","SketchUp Pro Unlicensed","1","36","31-Oct-19","695","Xaydunghouseland","Viet Nam","www.xaydunghouseland.vn","Luis Diaz"
"1254163#1","Unqualified","SketchUp Pro Unlicensed","1","27","31-Oct-19","695","Dhaexpress","Viet Nam","www.dha-express.com","Luis Diaz"
"1921006#1","Unqualified","ETABS, SAFE, SAP2000","1","18","31-Oct-19","0","MMCo Ltd.,","Viet Nam","www.mmc-video.com","Marc Luijten"
"1913294#1","Unqualified","SketchUp Pro Unlicensed","1","17","31-Oct-19","695","Yuahoo","Viet Nam","www.yuahoo.com.vn","Luis Diaz"
"2016828#1","Unqualified","ETABS","1","16","31-Oct-19","10,000","Hungphu","Viet Nam","www.hungphu.com","Marc Luijten"
"1795527#1","Unqualified","SketchUp Pro Unlicensed","1","10","31-Oct-19","695","Machines","Viet Nam","www.machines.com.vn","Luis Diaz"
"1810228#1","Unqualified","SketchUp Pro Unlicensed","2","85","30-Oct-19","695","Aicom","Viet Nam","www.aicom.vn","Luis Diaz"
"1392246#1","Unqualified","SketchUp Pro Unlicensed","2","30","30-Oct-19","695","Kenbi","Viet Nam","www.kenbi.com.vn","Luis Diaz"
"1813223#1","Unqualified","SketchUp Pro Unlicensed","2","14","30-Oct-19","1,390","Tankhaihoan","Viet Nam","www.tankhaihoan.vn","Luis Diaz"
"1796318#1","Unqualified","SketchUp Pro Unlicensed","1","63","30-Oct-19","695","CÔNG TY TNHH KIẾN TRÚC VÀ NỘI THẤT JENOLUX","Viet Nam","www.jenolux.vn","Luis Diaz"
"1331757#1","Unqualified","SketchUp Pro Unlicensed","1","41","30-Oct-19","695","Ahcom","Viet Nam","www.ahcom.vn","Luis Diaz"
"1828205#1","Unqualified","SketchUp Pro Unlicensed","1","17","30-Oct-19","695","Top Engineering","Viet Nam","www.topintercube.com","Luis Diaz"
"2056491#1","Unqualified","LabVIEW","1","11","30-Oct-19","5,000","Cei Limited","Viet Nam","www.cei.com.sg","Marc Luijten"
"735249#1","Unqualified","SketchUp Pro Unlicensed","7","452","29-Oct-19","1,390","Phi Long Technology - 52 Nguyễn Văn Linh, Đà Nẵng","Viet Nam","www.philong.com.vn","Luis Diaz"
"1855898#1","Unqualified","SketchUp Pro Unlicensed","3","86","29-Oct-19","1,390","Kdd","Viet Nam","www.kdd.vn","Luis Diaz"
"1710383#1","Unqualified","SketchUp Pro Unlicensed","2","134","29-Oct-19","695","Vecos","Viet Nam","www.vecos.vn","Luis Diaz"
"955680#1","Unqualified","SketchUp Pro Unlicensed","2","45","29-Oct-19","695","Mssteel","Viet Nam","www.mssteel.vn","Luis Diaz"
"655512#1","Unqualified","SketchUp Make, SketchUp Pro Unlicensed","1","410","29-Oct-19","695","Kydon","Viet Nam","www.kydon.com.vn","Luis Diaz"
"1094306#1","Unqualified","SketchUp Pro Unlicensed","1","66","29-Oct-19","695","Tuevsued","Viet Nam","www.partner.tuev-sued.de","Luis Diaz"
"1763014#1","Unqualified","SketchUp Pro Unlicensed","1","36","29-Oct-19","695","TheHerbalCup","Viet Nam","www.theherbalcup.vn","Luis Diaz"
"1431461#1","Unqualified","SketchUp Pro Unlicensed","1","29","29-Oct-19","695","NopCommerce","Viet Nam","www.nopcommerce.com","Luis Diaz"
"2010919#1","Unqualified","SketchUp Pro Unlicensed","1","16","29-Oct-19","695","Cong ty TNHH Thuong mai Dau tu va Xay dung Phat trien Nam Ph","Viet Nam","www.navahouse.com","Luis Diaz"
"2007860#1","Unqualified","SketchUp Pro Unlicensed","1","10","29-Oct-19","695","Cty545","Viet Nam","www.cty545.com","Luis Diaz"
"329148#3","Unqualified","ADS","9","78","28-Oct-19","50,000","Bkav Corporation","Viet Nam","www.bkav.com/","Ric Chng"
"1008440#1","Unqualified","SketchUp Pro Unlicensed","3","22","28-Oct-19","695","VISEC","Viet Nam","www.visec.com.vn","Luis Diaz"
"926294#1","Unqualified","SketchUp Make, SketchUp Pro Unlicensed","2","518","28-Oct-19","695","Allegiancewe","Viet Nam","www.allegiancewe.us","Luis Diaz"
"1495402#1","Unqualified","SketchUp Pro Unlicensed","2","78","28-Oct-19","695","Techbeat","Viet Nam","www.techbeat.vn","Luis Diaz"
"1940005#1","Unqualified","SketchUp Pro Unlicensed","2","11","28-Oct-19","1,390","Xaydung304","Viet Nam","www.xaydung304.vn","Luis Diaz"
"1002419#1","Unqualified","SketchUp Pro Unlicensed","1","81","28-Oct-19","695","Jgjkl","Viet Nam","www.jgjkl.com","Luis Diaz"
"1264873#1","Unqualified","SketchUp Pro Unlicensed","1","60","28-Oct-19","695","Imgphuocdong","Viet Nam","www.imgphuocdong.vn","Luis Diaz"
"1914417#1","Unqualified","SketchUp Pro Unlicensed","1","45","28-Oct-19","695","Công ty CPĐT Kiến Thanh","Viet Nam","www.kienthanhgroup.vn","Luis Diaz"
"1076812#1","Unqualified","SketchUp Pro Unlicensed","1","24","28-Oct-19","695","Central Real","Viet Nam","www.centralreal.vn","Luis Diaz"
"1950177#1","Unqualified","SketchUp Pro Unlicensed","1","17","28-Oct-19","695","Saigon Barcode Label","Viet Nam","www.mavachsaigon.com.vn","Luis Diaz"
"1711704#1","Unqualified","SketchUp Pro Unlicensed","1","14","28-Oct-19","695","Itstechservices","Viet Nam","www.its-techservices.com","Luis Diaz"
"1948273#1","Unqualified","SketchUp Pro Unlicensed","1","11","28-Oct-19","695","Tienmanhphat","Viet Nam","www.tienmanhphat.com.vn","Luis Diaz"
"1975051#1","Unqualified","ETABS","1","8","28-Oct-19","0","CPA VN","Viet Nam","www.cpavietnam.vn","Marc Luijten"
"1031706#1","Unqualified","SketchUp Pro Unlicensed","3","103","27-Oct-19","695","Nội Thất Xinh","Viet Nam","www.noithatxinh.vn","Luis Diaz"
"1373135#1","Unqualified","SketchUp Pro Unlicensed","2","148","27-Oct-19","1,390","Herbworld","Viet Nam","www.herbworld.vn","Luis Diaz"
"1824367#1","Unqualified","SketchUp Pro Unlicensed","1","15","27-Oct-19","695","Ymai","Viet Nam","www.ymai.combuinhuyvu","Luis Diaz"
"970938#2","Unqualified","SAP2000","1","9","27-Oct-19","0","Công Ty Cp Xd Gam Ma","Viet Nam","www.xdgamma.com","Marc Luijten"
"681806#1","Unqualified","SketchUp Pro Trial, SketchUp Pro Unlicensed","6","23","26-Oct-19","1,390","KMS Technology Vietnam","Viet Nam","www.kms-technology.com","Luis Diaz"
"999783#1","Unqualified","SketchUp Pro Unlicensed","2","194","26-Oct-19","695","Kiri Pop card","Viet Nam","www.kiricard.com","Luis Diaz"
"1494543#1","Unqualified","SketchUp Pro Unlicensed","1","99","26-Oct-19","695","Xchika","Viet Nam","www.xchika.org","Luis Diaz"
"930769#1","Unqualified","SketchUp Pro Unlicensed","1","95","26-Oct-19","695","Viid","Viet Nam","www.viid.vn","Luis Diaz"
"776564#1","Unqualified","SketchUp Pro Unlicensed","1","59","26-Oct-19","695","Gm","Viet Nam","www.gm.com.vn","Luis Diaz"
"1678811#1","Unqualified","SketchUp Pro Unlicensed","1","55","26-Oct-19","695","Hoathao","Viet Nam","www.hoathao.com.vn","Luis Diaz"
"1937721#1","Unqualified","SketchUp Pro Unlicensed","1","19","26-Oct-19","695","Binhanfurni","Viet Nam","www.binhanfurni.vn","Luis Diaz"
"1909814#1","Unqualified","SketchUp Pro Unlicensed","1","15","26-Oct-19","695","Giadinh","Viet Nam","www.giadinh.com","Luis Diaz"
"1854609#1","Unqualified","SketchUp Pro Unlicensed","1","10","26-Oct-19","695","Rdtai","Viet Nam","www.rdtai.com.vn","Luis Diaz"
"724478#1","Unqualified","SketchUp Pro Unlicensed","4","142","25-Oct-19","1,390","Tama","Viet Nam","www.tama.com.vn","Luis Diaz"
"1195397#1","Unqualified","SketchUp Pro Unlicensed","2","41","25-Oct-19","695","Creativehunts Agency","Viet Nam","www.creativehunts.com","Luis Diaz"
"1363651#1","Unqualified","SketchUp Pro Unlicensed","2","22","25-Oct-19","695","Hainguyenmedical","Viet Nam","www.hainguyenmedical.vn","Luis Diaz"
"1533489#1","Unqualified","SketchUp Pro Unlicensed","2","16","25-Oct-19","695","Nhà phân phối máy lọc nước Minh Anh","Viet Nam","www.minhanhwater.com","Luis Diaz"
"1059571#1","Unqualified","ETABS, SAFE, SAP2000","1","145","25-Oct-19","16,000","Tuan Le Anh","Viet Nam","www.dnpvietnam.com","Marc Luijten"
"1713874#1","Unqualified","SketchUp Pro Unlicensed","1","108","25-Oct-19","695","Văn phòng luật sư Phạm Hưng","Viet Nam","www.hung.lawyer","Luis Diaz"
"1496159#1","Unqualified","SketchUp Pro Unlicensed","1","24","25-Oct-19","695","Cong Ty Co Phan Ve Dep Hoa Binh","Viet Nam","www.charmboutiquecruise.com","Luis Diaz"
"1874844#1","Unqualified","SketchUp Pro Unlicensed","1","19","25-Oct-19","695","Xuannhan","Viet Nam","www.xuannhan.vn","Luis Diaz"
"1928904#1","Unqualified","SketchUp Pro Unlicensed","1","15","25-Oct-19","695","Masterlog","Viet Nam","www.master-log.com","Luis Diaz"
"2046302#1","Unqualified","SketchUp Pro Unlicensed","1","11","25-Oct-19","695","Công Ty TNHH Một Thành Viên Xây Dựng Thương Mại SQC","Viet Nam","www.sqccons.com","Luis Diaz"
"661999#2","Unqualified","ETABS, SAFE, SAP2000","19","223","24-Oct-19","0","Công ty TNHH Tư Vấn Kiến Trúc Nhiệt Đới","Viet Nam","www.kientrucnhietdoi.com.vn","Marc Luijten"
"874930#2","Unqualified","SketchUp Pro Unlicensed","5","87","24-Oct-19","2,085","Công ty Thiết kế Xây dựng Bảo Sơn","Viet Nam","www.cbs.vn","Luis Diaz"
"1025670#1","Unqualified","SketchUp Pro Unlicensed","2","56","24-Oct-19","1,390","Tim Viec Nhanh","Viet Nam","www.timviecnhanh.com","Luis Diaz"
"1644836#1","Unqualified","SketchUp Pro Unlicensed","2","28","24-Oct-19","695","F88 - Tài Chính Cá Nhân","Viet Nam","www.f88.vn","Luis Diaz"
"2012642#1","Unqualified","SketchUp Pro Unlicensed","1","14","24-Oct-19","695","Timhouse","Viet Nam","www.timhouse.com","Luis Diaz"
"1928591#1","Unqualified","SketchUp Pro Unlicensed","1","11","24-Oct-19","695","TokyoLife","Viet Nam","www.tokyolife.vn","Luis Diaz"
"617887#1","Unqualified","SketchUp Pro Unlicensed","3","49","23-Oct-19","695","The PAN Group Joint Stock Company","Viet Nam","www.thepangroup.vn","Luis Diaz"
"1744643#1","Unqualified","SketchUp Pro Unlicensed","3","39","23-Oct-19","695","Phuyen","Viet Nam","www.phuyen.gov.vn","Luis Diaz"
"602253#3","Unqualified","ETABS, SAP2000","2","34","23-Oct-19","0","Evncpc","Viet Nam","www.evncpc.vn","Marc Luijten"
"1038704#1","Unqualified","SketchUp Pro Unlicensed","1","42","23-Oct-19","695","ソリッドフロー　Solid-Flow　長尾木鋼","Viet Nam","www.nagao-kk.co.jp","Luis Diaz"
"998173#1","Unqualified","SketchUp Pro Unlicensed","2","164","22-Oct-19","695","Qpdecor","Viet Nam","www.qpdecor.vn","Luis Diaz"
"1080189#1","Unqualified","SketchUp Pro Unlicensed","2","14","22-Oct-19","695","Cong ty TNHH thuong mai va dich vu ky thuat Lac Viet","Viet Nam","www.lacvietgroup.com","Luis Diaz"
